yearID,playerID,salary,G_fielding,GS_fielding,InnOuts,PO,A,E,DP,PB,WP,SB,CS,ZR,W,L,G_pitching,GS_pitching,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP_right,HBP,BK,BFP,GF,R,SH,SF,GIDP,G_batting2,G_batting_total,AB,R_right,H_right,2B,3B,HR_right,RBI,SB_right,CS_right,BB_right,SO_right,IBB_right,HBP_right,SH_right,SF_right,GIDP_right,G_old,Training_Validation
2010,montemi01,2000000,79,75,1975,484,36,2,1,6,0,47,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,297,36,79,20,2,9,43,0,1,29,71,3,2,0,3,10,0,Training
2011,montemi01,3200000,134,131,3508,908,78,11,9,8,0,48,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,140,0,493,65,139,36,1,18,86,1,1,47,97,10,8,1,4,14,0,Training
2012,montemi01,5900000,139,136,3570,1008,78,9,8,5,0,44,32,0,,,,,,,,,,,,,,,,,,,,,,,,,,141,0,486,65,139,25,2,15,88,0,0,73,130,6,12,0,2,15,0,Training
2013,montemi01,10000000,112,111,3020,823,70,5,5,9,0,31,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,116,0,413,44,95,14,0,11,42,0,0,51,110,4,5,0,6,18,0,Training
2014,montemi01,10000000,131,130,3456,1037,65,13,12,5,0,64,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,136,0,489,40,119,23,0,13,72,0,4,56,97,11,9,0,6,12,0,Training
2015,montemi01,12000000,109,90,2475,820,55,12,3,3,0,71,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,347,36,86,11,0,15,53,1,1,49,103,5,4,0,3,9,0,Training
2016,montemi01,14000000,72,64,1679,550,37,7,2,4,0,59,7,0,0,0,1,0,0,0,0,4,4,1,0,0,0,0.5,6.75,0,0,1,0,9,1,1,0,0,0,86,0,241,33,52,8,1,8,33,1,0,38,58,5,3,0,2,8,0,Validation
2015,montera01,511000,5,1,30,2,1,0,0,0,0,0,0,0,0,1,5,1,0,0,0,30,9,5,0,5,13,0.225,4.5,3,0,0,0,46,1,6,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Training
2016,montgmi01,515000,49,7,300,6,9,2,0,0,0,0,0,0,4,5,49,7,0,0,0,300,79,28,8,38,92,0.2185,2.58,2,10,10,0,414,18,33,3,2,13,49,0,11,2,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,Validation
2010,mooread01,401000,59,58,1544,372,24,4,1,7,0,35,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,60,0,205,12,40,6,0,4,15,0,1,8,63,1,2,1,2,3,0,Training
2011,mooread01,417500,2,2,47,11,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,Training
2012,mooread01,483600,3,2,66,11,1,1,0,1,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,11,1,2,1,0,1,2,0,0,1,3,0,0,0,0,0,0,Training
2012,mooreje02,480000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
2012,moorema02,1100000,31,31,532,6,20,2,3,0,0,0,0,0,11,11,31,31,0,0,0,532,158,75,18,81,175,0.238,3.81,5,8,7,1,759,0,85,3,4,17,31,0,4,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,Training
2013,moorema02,1100000,27,27,451,9,17,0,1,0,0,0,0,0,17,4,27,27,1,1,0,451,119,55,14,76,143,0.216,3.29,1,17,4,1,642,0,58,5,6,8,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2015,moorema02,3000000,12,12,189,3,8,1,0,0,0,0,0,0,3,4,12,12,0,0,0,189,74,38,9,23,46,0.298,5.43,1,6,4,0,278,0,40,0,3,8,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Training
2016,moorema02,5100000,33,33,595,8,18,2,2,0,0,0,0,0,13,12,33,33,0,0,0,595,184,90,25,72,178,0.242,4.08,1,6,6,1,838,0,93,4,4,11,33,0,31,2,3,0,0,0,0,0,0,0,13,0,0,4,0,1,0,Validation
2008,mooresc02,390000,2,2,45,2,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,8,1,1,0,0,1,1,0,0,1,3,0,0,0,0,0,0,Training
2013,moorety01,493000,49,41,1033,131,4,1,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,63,0,167,16,37,9,0,4,21,0,0,8,58,1,1,1,1,1,0,Training
2014,moorety01,507900,28,20,568,180,16,3,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,91,8,21,2,0,4,14,0,0,7,29,0,2,0,0,2,0,Training
2015,moorety01,518200,61,36,1069,234,10,0,22,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0,0,1,0,3,1,0,0,0,0,97,0,187,14,38,12,0,6,27,0,0,11,45,2,1,0,1,2,0,Training
2008,moralfr01,391000,5,5,76,1,4,0,0,0,0,0,0,0,1,2,5,5,0,0,0,76,28,18,2,17,9,0.286,6.39,2,1,1,3,120,0,18,2,2,2,5,0,10,1,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,Training
2009,moralfr01,402000,40,2,120,2,4,0,0,0,0,0,0,0,3,2,40,2,0,0,7,120,38,20,4,23,41,0.25,4.5,4,2,1,0,179,14,22,3,0,3,40,0,5,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,Training
2010,moralfr01,406000,35,0,86,0,1,0,0,0,0,0,0,0,0,4,35,0,0,0,3,86,28,20,5,24,27,0.255,6.28,2,3,3,2,140,15,22,1,2,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2011,moralfr01,424000,50,0,139,1,8,0,0,0,0,0,0,0,1,2,50,0,0,0,0,139,40,19,6,19,42,0.22699999999999998,3.74,1,2,2,1,193,13,21,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2012,moralfr01,850000,37,9,229,5,6,1,0,0,0,0,0,0,3,4,37,9,0,0,1,229,64,32,11,30,76,0.224,3.77,3,3,6,5,325,5,38,0,3,5,37,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Training
2013,moralfr01,1487500,20,1,76,1,4,0,0,0,0,0,0,0,2,2,20,1,0,0,0,76,24,13,2,15,21,0.255,4.62,2,3,3,0,112,3,13,0,0,3,20,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Training
2014,moralfr01,1712500,38,22,427,7,19,5,1,0,0,0,0,0,6,9,38,22,0,0,0,427,166,85,24,65,100,0.296,5.37,4,5,6,4,646,4,90,7,7,16,38,0,30,2,3,0,0,0,0,0,0,3,15,0,0,6,0,0,0,Training
2015,moralfr01,1850000,67,0,187,4,12,1,2,0,0,0,0,0,4,2,67,0,0,0,0,187,58,22,4,14,41,0.246,3.18,0,6,4,2,258,12,24,2,2,6,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2016,moralfr01,2000000,5,0,12,0,1,0,0,0,0,0,0,0,0,1,5,0,0,0,0,12,3,4,1,2,2,0.214,9.0,0,0,0,1,16,2,4,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validation
2009,moraljo02,400000,29,19,550,135,9,3,0,5,0,18,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,54,0,119,14,37,6,0,0,7,0,0,14,22,1,0,0,1,4,0,Training
2010,moraljo02,412500,13,6,181,62,3,0,2,0,0,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,36,4,7,2,0,0,7,0,0,6,14,0,0,0,2,2,0,Training
2011,moraljo02,420000,19,17,464,117,10,5,0,3,0,9,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,60,6,16,3,0,0,7,0,1,9,12,4,0,0,2,1,0,Training
2009,moralke01,1100000,152,142,3837,1274,86,8,145,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,566,86,173,43,2,34,108,3,7,46,117,10,2,0,8,15,0,Training
2010,moralke01,1200000,51,51,1346,435,25,2,35,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,51,0,193,29,56,5,0,11,39,0,1,12,31,3,5,0,1,5,0,Training
2011,moralke01,2975000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
2012,moralke01,2975000,28,28,723,199,13,1,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,134,0,484,61,132,26,1,22,73,0,1,31,116,1,4,0,3,11,0,Training
2013,moralke01,5250000,31,31,823,293,13,1,26,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,156,0,602,64,167,34,0,23,80,0,0,49,114,6,5,0,1,21,0,Training
2014,moralke01,7410000,27,26,629,219,9,1,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,367,28,80,20,0,8,42,0,0,27,68,3,3,0,4,12,0,Training
2015,moralke01,6500000,9,9,226,62,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,158,0,569,81,165,41,2,22,106,0,0,58,103,4,8,0,4,24,0,Training
2016,moralke01,9000000,12,11,270,54,3,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,154,0,558,65,147,24,0,30,93,0,0,48,120,2,7,0,5,20,0,Validation
2006,morame01,4333334,155,154,3978,101,298,17,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,155,0,624,96,171,25,0,16,83,11,1,54,99,1,14,6,7,9,0,Training
2007,morame01,7758503,120,120,3154,79,260,10,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,126,0,467,67,128,23,1,14,58,9,3,47,83,3,3,5,5,22,0,Training
2008,morame01,7826914,125,124,3182,85,252,14,28,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,135,0,513,77,146,29,2,23,104,3,7,37,70,3,11,3,6,14,0,Training
2009,morame01,8000000,124,122,3151,113,254,11,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,125,0,450,44,117,20,0,8,48,3,3,34,60,1,8,1,3,13,0,Training
2010,morame01,1275000,111,77,2049,165,131,9,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,113,0,316,39,90,12,5,7,45,2,1,31,53,2,5,2,0,9,0,Training
2011,morame01,2350000,32,30,814,22,64,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,42,0,127,5,29,6,0,0,16,0,1,2,24,1,2,0,4,5,0,Training
2011,morelbr01,414000,125,116,3174,72,211,14,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,126,0,413,44,101,18,1,10,41,5,4,22,57,0,3,5,1,8,0,Training
2012,morelbr01,490000,33,31,845,25,51,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,35,0,113,14,20,2,0,0,5,4,1,7,39,0,0,5,0,3,0,Training
2011,morelmi01,426000,133,117,3130,786,54,5,88,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,134,0,464,60,120,22,1,16,51,2,2,39,92,6,4,2,3,9,0,Training
2012,morelmi01,491100,98,82,2230,694,57,3,68,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,114,0,327,41,90,18,0,15,50,1,1,23,71,5,1,2,4,8,0,Training
2013,morelmi01,502700,147,129,3529,1045,96,5,108,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,147,0,462,60,107,24,1,23,60,0,0,45,117,1,3,0,8,10,0,Training
2014,morelmi01,2650000,25,24,632,162,15,3,15,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0.0,0.0,0,0,0,0,3,1,0,0,0,0,52,0,167,18,41,9,1,2,23,0,0,12,43,0,1,2,2,7,0,Training
2015,morelmi01,2950000,120,110,2947,975,64,4,109,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,132,0,471,51,131,27,0,23,85,1,0,32,112,2,7,0,5,9,0,Training
2016,morelmi01,5700000,139,118,3242,1036,65,2,138,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,147,0,460,49,107,21,0,22,60,1,0,35,118,5,8,0,0,8,0,Validation
2009,morened01,400000,19,0,67,4,1,0,1,0,0,0,0,0,1,3,19,0,0,0,0,67,28,12,3,15,15,0.311,4.84,3,0,2,0,108,5,13,1,0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2008,morgany01,391000,44,31,933,85,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,58,0,160,26,47,13,0,0,7,9,5,10,32,0,3,1,1,0,0,Training
2009,morgany01,411500,117,116,2980,298,13,4,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,120,0,469,74,144,15,7,3,39,42,17,40,74,2,9,10,5,9,0,Training
2010,morgany01,426500,134,128,3373,339,2,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,136,0,509,60,129,17,7,0,24,34,17,40,88,1,10,15,3,2,0,Training
2011,morgany01,471500,111,90,2503,244,5,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,119,0,378,61,115,20,6,4,37,13,4,19,70,0,14,15,3,6,0,Training
2012,morgany01,2350000,86,66,1762,153,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,122,0,289,44,69,5,3,3,16,12,5,20,63,0,6,7,0,4,0,Training
2009,morilju01,401000,3,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,5,1,3,1,0.333,22.5,0,0,0,0,12,2,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2015,morinmi01,514000,47,0,106,2,3,1,0,0,0,0,0,0,4,2,47,0,0,0,1,106,36,25,3,9,41,0.265,6.37,2,0,2,0,151,10,28,2,2,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2016,morinmi01,520000,60,0,167,5,10,0,1,0,0,0,0,0,2,2,60,0,0,0,0,167,52,27,6,15,49,0.25,4.37,1,1,1,1,227,8,31,2,1,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Validation
2006,morneju01,385000,153,152,4039,1297,111,8,113,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,157,0,592,97,190,37,1,34,130,3,3,53,93,9,5,0,11,10,0,Training
2007,morneju01,4500000,143,143,3778,1189,102,5,122,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,157,0,590,84,160,31,3,31,111,1,1,64,91,11,5,0,9,17,0,Training
2008,morneju01,8400000,155,155,4091,1316,89,4,149,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,163,0,623,97,187,47,4,23,129,0,1,76,85,16,3,0,10,20,0,Training
2009,morneju01,11600000,123,123,3215,952,90,3,88,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,135,0,508,85,139,31,1,30,100,0,0,72,86,12,3,0,7,12,0,Training
2010,morneju01,15000000,77,77,2065,674,59,1,64,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,81,0,296,53,102,25,1,18,56,0,0,50,62,7,0,0,2,6,0,Training
2011,morneju01,15000000,56,55,1438,440,44,1,52,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,69,0,264,19,60,16,0,4,30,0,0,19,44,1,3,0,2,8,0,Training
2012,morneju01,15000000,99,99,2639,879,72,6,105,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,134,0,505,63,135,26,2,19,77,1,0,49,102,8,6,0,10,19,0,Training
2013,morneju01,15000000,137,133,3568,1222,100,4,133,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,152,0,572,62,148,36,0,17,77,0,0,50,110,4,7,0,6,12,0,Training
2014,morneju01,5000000,131,126,3317,1170,86,4,122,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,135,0,502,62,160,32,3,17,82,0,3,34,60,4,6,0,8,7,0,Training
2015,morneju01,6750000,44,42,1083,357,32,1,54,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,168,19,52,10,3,3,15,0,0,13,25,2,1,0,0,2,0,Training
2014,morribr01,511500,60,0,193,2,8,1,0,0,0,0,0,0,8,1,60,0,0,0,0,193,58,13,6,24,50,0.2575,2.23,6,8,4,1,272,10,17,7,3,5,60,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Training
2015,morribr01,531500,67,0,189,2,13,1,2,0,0,0,0,0,5,4,67,0,0,0,0,189,67,22,3,26,47,0.275,3.14,0,2,3,0,277,18,26,4,0,11,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2016,morribr01,1350000,24,0,53,0,2,0,0,0,0,0,0,0,0,0,24,0,0,0,1,53,15,6,4,10,13,0.238,3.06,1,0,1,0,74,4,7,0,0,2,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Validation
2011,morrilo01,414000,120,118,3088,213,6,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,123,0,462,54,114,25,4,23,72,2,1,54,99,3,5,0,4,9,0,Training
2012,morrilo01,480000,80,75,1905,237,30,5,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,296,30,68,15,1,11,36,1,0,31,58,2,4,0,3,9,0,Training
2013,morrilo01,491500,79,78,2075,678,68,3,65,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,293,32,71,13,4,6,36,0,0,38,56,5,2,0,0,10,0,Training
2014,morrilo01,1750000,89,84,2196,657,47,3,48,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,99,0,336,41,88,20,0,11,38,5,2,24,59,1,3,0,2,9,0,Training
2015,morrilo01,2725000,144,117,3377,1060,71,4,106,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,146,0,457,47,103,15,3,17,54,8,4,47,81,5,4,1,2,7,0,Training
2016,morrilo01,4200000,83,78,2056,566,42,4,63,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,107,0,353,45,84,18,1,14,43,4,2,37,89,1,6,0,2,4,0,Validation
2006,morrima01,5525527,33,33,623,20,28,3,4,0,0,0,0,0,10,15,33,33,2,0,0,623,218,115,22,63,117,0.268,4.98,9,1,14,3,903,0,123,9,5,13,33,0,60,2,12,4,0,0,6,0,0,1,21,0,0,14,0,0,0,Training
2007,morrima01,10037283,32,32,596,16,28,1,3,0,0,0,0,0,10,11,32,32,3,0,0,596,240,108,18,61,102,0.3055,5.225,4,4,9,0,884,0,123,10,8,24,32,0,57,6,13,2,0,1,3,0,0,1,17,0,0,11,0,0,0,Training
2008,morrima01,10037283,5,5,67,2,2,0,0,0,0,0,0,0,0,4,5,5,0,0,0,67,41,24,6,7,9,0.39,9.67,1,2,2,0,118,0,31,2,2,2,5,0,7,0,2,1,0,0,1,0,0,0,4,0,0,0,0,0,0,Training
2007,morrobr01,380000,60,0,190,1,2,0,0,0,0,0,0,0,3,4,60,0,0,0,0,190,56,29,3,50,66,0.243,4.12,5,4,1,0,289,18,29,4,4,4,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2009,morrobr01,425000,26,10,209,5,7,0,1,0,0,0,0,0,2,4,26,10,0,0,6,209,66,34,10,44,63,0.248,4.39,1,3,0,0,313,9,38,1,2,5,26,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Training
2010,morrobr01,409800,26,26,439,4,12,0,2,0,0,0,0,0,10,7,26,26,1,1,0,439,136,73,11,66,178,0.248,4.49,0,8,9,0,629,0,76,2,4,9,26,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Training
2011,morrobr01,2300000,30,30,538,8,13,3,0,0,0,0,0,0,11,11,30,30,0,0,0,538,162,94,21,69,203,0.237,4.72,1,12,12,1,777,0,103,4,9,1,30,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Training
2012,morrobr01,4000000,21,21,374,4,8,1,0,0,0,0,0,0,10,7,21,21,3,3,0,374,98,41,12,41,108,0.214,2.96,0,3,2,0,504,0,45,1,3,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2013,morrobr01,8000000,10,10,163,2,3,0,1,0,0,0,0,0,2,3,10,10,0,0,0,163,63,34,12,18,42,0.286,5.63,1,1,1,0,242,0,39,0,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2014,morrobr01,8000000,13,6,100,3,3,0,0,0,0,0,0,0,1,3,13,6,0,0,0,100,37,21,2,18,30,0.287,5.67,0,1,0,1,148,2,21,1,0,6,13,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Training
2015,morrobr01,2500000,5,5,99,3,2,0,1,0,0,0,0,0,2,0,5,5,0,0,0,99,29,10,3,7,23,0.248,2.73,0,0,0,0,126,0,10,1,1,5,5,0,9,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,Training
2008,morsemi01,393500,5,3,75,6,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,9,0,2,1,0,0,0,0,0,1,4,0,1,0,0,0,0,Training
2010,morsemi01,410000,91,69,1711,181,7,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,266,36,77,12,2,15,41,0,1,22,64,1,4,0,1,6,0,Training
2011,morsemi01,1050000,140,133,3433,821,59,7,64,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,146,0,522,73,158,36,0,31,95,2,3,36,126,5,13,0,4,9,0,Training
2012,morsemi01,3500000,93,93,2338,154,4,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,102,0,406,53,118,17,1,18,62,0,1,16,97,0,4,0,4,14,0,Training
2013,morsemi01,7000000,79,77,1894,180,4,1,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,88,0,312,34,67,13,0,13,27,0,0,21,87,1,3,0,1,12,0,Training
2014,morsemi01,6000000,127,121,2746,414,26,5,41,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,131,0,438,48,122,32,3,16,61,0,0,31,121,0,9,0,4,19,0,Training
2016,morsemi01,8000000,1,1,24,5,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,Validation
2013,mortecl01,504500,24,0,91,3,4,1,0,0,0,0,0,0,1,2,24,0,0,0,0,91,32,18,3,16,21,0.267,5.34,1,1,3,0,141,7,19,1,1,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Training
2009,mortoch02,405000,18,18,291,7,11,0,2,0,0,0,0,0,5,9,18,18,1,1,0,291,102,49,7,40,62,0.276,4.55,0,4,5,0,416,0,49,1,1,13,18,0,31,1,4,0,0,0,1,0,0,0,15,0,0,2,0,0,0,Training
2010,mortoch02,422500,17,17,239,6,12,3,0,0,0,0,0,0,2,12,17,17,0,0,0,239,112,67,15,26,59,0.332,7.57,3,5,7,1,382,0,79,6,6,5,17,0,26,0,1,0,0,0,0,0,0,0,18,0,0,2,0,1,0,Training
2011,mortoch02,441000,29,29,515,7,31,1,1,0,0,0,0,0,10,10,29,29,2,1,0,515,186,73,6,77,110,0.281,3.83,5,9,13,1,769,0,82,12,6,25,29,0,50,0,4,3,0,0,2,0,0,1,29,0,0,11,2,0,0,Training
2012,mortoch02,2445000,9,9,151,3,6,3,0,0,0,0,0,0,2,6,9,9,0,0,0,151,62,26,5,11,25,0.305,4.65,1,4,2,0,223,0,30,5,2,7,9,0,13,0,0,0,0,0,0,0,0,0,8,0,0,2,0,0,0,Training
2013,mortoch02,2000000,20,20,348,4,13,0,0,0,0,0,0,0,7,4,20,20,0,0,0,348,113,42,6,36,85,0.261,3.26,1,5,16,0,493,0,51,6,2,15,20,0,36,1,5,0,0,0,1,0,0,0,11,0,0,2,0,0,0,Training
2014,mortoch02,4000000,26,26,472,9,23,1,2,0,0,0,0,0,6,12,26,26,0,0,0,472,143,65,9,57,126,0.247,3.72,2,8,19,0,666,0,76,7,5,22,26,0,40,1,2,0,0,0,1,0,0,1,21,0,0,8,0,2,0,Training
2015,mortoch02,8000000,23,23,387,9,16,2,1,0,0,0,0,0,9,9,23,23,0,0,0,387,137,69,13,41,96,0.271,4.81,6,2,12,1,563,0,77,4,0,19,23,0,36,0,1,0,0,0,1,0,0,1,18,0,0,6,0,0,0,Training
2016,mortoch02,8000000,4,4,52,1,2,0,0,0,0,0,0,0,1,1,4,4,0,0,0,52,15,8,1,8,19,0.242,4.15,0,1,0,1,71,0,8,1,0,2,4,0,6,1,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,Validation
2013,moscogu01,504250,13,2,90,0,2,1,1,0,0,0,0,0,2,2,13,2,0,0,0,90,20,17,5,21,31,0.192,5.1,3,5,3,0,128,0,17,0,0,2,13,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Training
2016,moscojo01,508000,5,5,64,1,1,1,0,0,0,0,0,0,0,3,5,5,0,0,0,64,26,19,10,10,10,0.292,8.02,1,0,1,0,105,0,22,3,1,1,5,0,4,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,Validation
2007,moseldu01,380500,46,8,276,4,4,1,1,0,0,0,0,0,4,3,46,8,0,0,0,276,97,45,7,27,50,0.277,4.4,3,6,3,1,383,13,45,1,2,13,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2008,moseldu01,420000,12,10,151,4,7,0,0,0,0,0,0,0,2,4,12,10,0,0,0,151,70,38,6,20,37,0.332,6.79,0,3,2,1,237,1,38,1,3,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2009,moseldu01,435000,3,3,44,2,3,0,0,0,0,0,0,0,1,0,3,3,0,0,0,44,20,7,3,3,8,0.323,4.3,1,0,0,0,65,0,8,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2011,moseldu01,900000,20,20,360,8,25,0,1,0,0,0,0,0,3,10,20,20,0,0,0,360,117,44,10,36,64,0.255,3.3,6,1,2,0,504,0,59,5,3,10,20,0,29,0,4,0,0,0,0,0,0,1,11,0,0,6,0,0,0,Training
2012,moseldu01,2012500,1,1,15,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,15,5,5,1,2,4,0.263,9.0,0,0,0,0,22,0,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Training
2009,mossbr01,414500,99,95,2507,217,9,2,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,133,0,385,47,91,20,4,7,41,1,5,34,84,3,4,0,1,7,0,Training
2013,mossbr01,1600000,147,113,3130,719,48,8,52,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,145,0,446,73,114,23,3,30,87,4,2,50,140,3,6,0,3,4,0,Training
